game_id,season,game_date,home_team,away_team,venue,capacity,attendance,min_ticket_price,home_score,away_score
2547,2013,2013-05-26,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000,4042.0,41.51,79,81
2548,2013,2013-05-27,New York Liberty,Los Angeles Sparks,Barclays Center,17000,,-1.0,83,72
2549,2013,2013-05-30,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000,4850.0,35.15,83,68
2550,2013,2013-05-31,Golden State Valkyries,Atlanta Dream,Chase Center,18000,9162.0,44.67,78,61
2551,2013,2013-06-02,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000,6999.0,51.82,83,74
2552,2013,2013-06-03,Golden State Valkyries,Seattle Storm,Chase Center,18000,7578.0,57.43,79,80
2553,2013,2013-06-03,Golden State Valkyries,Indiana Fever,Chase Center,18000,12157.0,63.58,82,73
2554,2013,2013-06-04,Washington Mystics,Connecticut Sun,Entertainment & Sports Arena,4200,1711.0,29.1,76,70
2555,2013,2013-06-06,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500,3562.0,50.09,69,71
2556,2013,2013-06-07,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,10000,4743.0,40.79,81,93
2557,2013,2013-06-08,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000,10991.0,64.02,93,66
2558,2013,2013-06-09,Chicago Sky,Dallas Wings,Wintrust Arena,10000,5297.0,45.57,78,69
2559,2013,2013-06-08,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000,5078.0,47.27,84,56
2560,2013,2013-06-10,Dallas Wings,Golden State Valkyries,College Park Center,7000,2443.0,37.82,84,62
2561,2013,2013-06-13,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,1830.0,43.52,70,77
2562,2013,2013-06-13,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000,10676.0,44.57,84,73
2563,2013,2013-06-15,Washington Mystics,Dallas Wings,Entertainment & Sports Arena,4200,3833.0,34.56,87,61
2564,2013,2013-06-14,Connecticut Sun,Dallas Wings,Mohegan Sun Arena,10000,3585.0,46.34,72,93
2565,2013,2013-06-17,Indiana Fever,Golden State Valkyries,Gainbridge Fieldhouse,20000,8268.0,41.84,84,55
2566,2013,2013-06-17,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,5732.0,48.42,68,73
2567,2013,2013-06-18,Phoenix Mercury,Golden State Valkyries,Footprint Center,14000,5020.0,43.99,75,85
2568,2013,2013-06-19,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000,,56.68,81,91
2569,2013,2013-06-19,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500,3046.0,50.57,88,74
2570,2013,2013-06-20,Las Vegas Aces,New York Liberty,Michelob ULTRA Arena,12000,6522.0,54.17,77,76
2571,2013,2013-06-21,Golden State Valkyries,Seattle Storm,Chase Center,18000,5447.0,43.84,81,79
2572,2013,2013-06-22,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,0,12097.0,53.22,67,64
2573,2013,2013-06-25,Connecticut Sun,Seattle Storm,Mohegan Sun Arena,10000,2838.0,43.42,78,83
2574,2013,2013-06-26,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,6783.0,51.98,79,60
2575,2013,2013-06-26,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,,33.96,69,82
2576,2013,2013-06-29,Washington Mystics,Indiana Fever,Entertainment & Sports Arena,4200,1547.0,43.95,94,58
2577,2013,2013-06-28,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,6230.0,48.27,83,77
2578,2013,2013-06-29,Minnesota Lynx,Phoenix Mercury,Target Center,18000,8378.0,57.36,69,71
2579,2013,2013-07-01,Indiana Fever,Washington Mystics,Gainbridge Fieldhouse,20000,11864.0,43.47,65,62
2580,2013,2013-07-02,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200,3102.0,41.42,79,63
2581,2013,2013-07-04,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,3636.0,47.17,83,80
2582,2013,2013-07-03,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,7966.0,42.36,96,65
2583,2013,2013-07-04,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,7664.0,66.09,73,74
2584,2013,2013-07-06,Dallas Wings,Las Vegas Aces,College Park Center,7000,,41.52,88,53
2585,2013,2013-07-06,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,4773.0,39.4,94,55
2586,2013,2013-07-08,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000,3988.0,64.47,84,71
2587,2013,2013-07-10,Dallas Wings,Connecticut Sun,College Park Center,7000,,-1.0,74,77
2588,2013,2013-07-10,Las Vegas Aces,New York Liberty,Michelob ULTRA Arena,12000,4593.0,53.33,67,78
2589,2013,2013-07-11,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500,3792.0,33.0,69,78
2590,2013,2013-07-13,Connecticut Sun,Seattle Storm,Mohegan Sun Arena,10000,6709.0,55.63,76,75
2591,2013,2013-07-13,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,8279.0,43.28,74,74
2592,2013,2013-07-14,Chicago Sky,Las Vegas Aces,Wintrust Arena,10000,6115.0,39.59,76,75
2593,2013,2013-07-17,Atlanta Dream,Washington Mystics,Gateway Center Arena,8500,3394.0,41.04,83,64
2594,2013,2013-07-18,Connecticut Sun,Indiana Fever,Mohegan Sun Arena,10000,3310.0,35.43,74,73
2595,2013,2013-07-17,Dallas Wings,Las Vegas Aces,College Park Center,7000,5048.0,42.28,59,88
2596,2013,2013-07-19,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500,4175.0,61.59,64,63
2597,2013,2013-07-19,Indiana Fever,Dallas Wings,Gainbridge Fieldhouse,20000,10439.0,50.33,61,69
2598,2013,2013-07-21,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000,6930.0,46.68,79,84
2599,2013,2013-07-22,Chicago Sky,Washington Mystics,Wintrust Arena,10000,5097.0,43.99,77,66
2600,2013,2013-07-23,Dallas Wings,Phoenix Mercury,College Park Center,7000,2273.0,36.59,86,67
2601,2013,2013-07-26,New York Liberty,Seattle Storm,Barclays Center,17000,5325.0,27.39,71,65
2602,2013,2013-07-27,Phoenix Mercury,Las Vegas Aces,Footprint Center,14000,5784.0,64.72,74,75
2603,2013,2013-07-27,Golden State Valkyries,Phoenix Mercury,Chase Center,18000,,44.69,60,78
2604,2013,2013-07-28,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,6653.0,28.68,56,78
2605,2013,2013-07-30,Minnesota Lynx,New York Liberty,Target Center,18000,6599.0,45.15,83,67
2606,2013,2013-07-31,Phoenix Mercury,Atlanta Dream,Footprint Center,14000,10232.0,48.81,80,80
2607,2013,2013-08-01,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,5857.0,59.23,70,82
2608,2013,2013-08-01,Phoenix Mercury,Seattle Storm,Footprint Center,14000,,50.37,75,66
2609,2013,2013-08-01,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000,9278.0,65.34,83,69
2610,2013,2013-08-03,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,10000,4904.0,51.34,65,86
2611,2013,2013-08-04,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000,9666.0,52.3,74,81
2612,2013,2013-08-07,New York Liberty,Indiana Fever,Barclays Center,17000,7843.0,39.88,53,76
2613,2013,2013-08-06,Connecticut Sun,Chicago Sky,Mohegan Sun Arena,10000,5795.0,44.26,73,68
2614,2013,2013-08-08,Dallas Wings,Golden State Valkyries,College Park Center,7000,3353.0,52.1,73,89
2615,2013,2013-08-08,Chicago Sky,Seattle Storm,Wintrust Arena,10000,6133.0,45.61,70,62
2616,2013,2013-08-11,Phoenix Mercury,Dallas Wings,Footprint Center,14000,5180.0,33.18,73,86
2617,2013,2013-08-12,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000,2957.0,45.74,72,59
2618,2013,2013-08-12,Dallas Wings,New York Liberty,College Park Center,7000,,59.11,81,86
2619,2013,2013-08-14,Chicago Sky,Dallas Wings,Wintrust Arena,10000,4761.0,62.91,62,87
2620,2013,2013-08-14,Phoenix Mercury,Los Angeles Sparks,Footprint Center,14000,3588.0,25.57,74,90
2621,2013,2013-08-15,Las Vegas Aces,New York Liberty,Michelob ULTRA Arena,12000,8444.0,33.74,77,84
2622,2013,2013-08-15,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000,8880.0,58.52,85,85
2623,2013,2013-08-17,Golden State Valkyries,Indiana Fever,Chase Center,18000,10221.0,40.44,85,77
2624,2013,2013-08-20,Golden State Valkyries,Minnesota Lynx,Chase Center,18000,6197.0,49.23,83,64
2625,2013,2013-08-20,Dallas Wings,Seattle Storm,College Park Center,7000,3206.0,49.36,63,75
2626,2013,2013-08-20,Minnesota Lynx,Chicago Sky,Target Center,18000,12629.0,37.98,73,56
2627,2013,2013-08-23,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000,9154.0,62.83,78,74
2628,2013,2013-08-23,Connecticut Sun,Los Angeles Sparks,Mohegan Sun Arena,10000,5539.0,43.39,76,87
2629,2013,2013-08-24,New York Liberty,Minnesota Lynx,Barclays Center,17000,6624.0,40.84,80,84
2630,2013,2013-08-26,New York Liberty,Los Angeles Sparks,Barclays Center,17000,8664.0,51.59,55,78
2631,2013,2013-08-25,Chicago Sky,Washington Mystics,Wintrust Arena,10000,3962.0,51.32,80,58
2632,2013,2013-08-27,New York Liberty,Connecticut Sun,Barclays Center,17000,8733.0,58.71,75,80
2633,2013,2013-08-29,Minnesota Lynx,Phoenix Mercury,Target Center,18000,6397.0,49.98,77,73
2634,2013,2013-08-29,Indiana Fever,Golden State Valkyries,Gainbridge Fieldhouse,20000,7655.0,32.31,71,74
2635,2013,2013-08-29,Los Angeles Sparks,Minnesota Lynx,Crypto.com Arena,19000,8471.0,45.51,73,74
2636,2013,2013-09-02,Minnesota Lynx,Las Vegas Aces,Target Center,18000,6425.0,40.45,68,79
2637,2013,2013-09-01,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000,3488.0,51.96,87,77
2638,2013,2013-09-04,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,6502.0,59.41,77,72
2639,2013,2013-09-04,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,13495.0,47.82,86,82
2640,2013,2013-09-05,Dallas Wings,Golden State Valkyries,College Park Center,7000,3889.0,41.17,73,50
2641,2013,2013-09-07,Seattle Storm,Minnesota Lynx,Climate Pledge Arena,18000,5683.0,31.96,79,70
2642,2013,2013-09-07,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,,60.96,69,81
2643,2013,2013-09-09,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000,3642.0,52.99,87,83
2644,2013,2013-09-09,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,10391.0,46.19,79,70
2645,2013,2013-09-09,Minnesota Lynx,Las Vegas Aces,Target Center,18000,7471.0,52.07,89,80
2646,2013,2013-09-12,Seattle Storm,New York Liberty,Climate Pledge Arena,18000,9213.0,50.83,62,79
2647,2013,2013-09-12,Chicago Sky,Washington Mystics,Wintrust Arena,10000,5573.0,48.44,64,76
2648,2013,2013-09-12,Golden State Valkyries,Phoenix Mercury,Chase Center,18000,8687.0,42.24,73,73
2649,2013,2013-09-14,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000,5823.0,46.12,65,70
2650,2013,2013-09-15,Dallas Wings,Las Vegas Aces,College Park Center,7000,2884.0,58.5,70,74
2651,2013,2013-09-17,Washington Mystics,Minnesota Lynx,Entertainment & Sports Arena,4200,1000.0,47.02,64,62
2652,2013,2013-09-17,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000,3854.0,51.03,75,79
2653,2013,2013-09-19,New York Liberty,Atlanta Dream,Barclays Center,17000,6315.0,32.26,84,80
2654,2013,2013-09-21,Chicago Sky,Washington Mystics,Wintrust Arena,10000,7731.0,48.56,94,74
2655,2013,2013-09-22,Minnesota Lynx,Seattle Storm,Target Center,18000,8430.0,21.93,72,72
2656,2013,2013-09-22,Golden State Valkyries,Las Vegas Aces,Chase Center,18000,10046.0,63.88,65,93
2657,2013,2013-09-24,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,6055.0,44.11,89,66
2658,2013,2013-09-25,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000,8295.0,43.5,68,69
2659,2013,2013-09-25,Minnesota Lynx,Dallas Wings,Target Center,18000,7901.0,58.71,74,80
2660,2013,2013-09-25,Connecticut Sun,Atlanta Dream,Mohegan Sun Arena,10000,3807.0,41.62,68,85
2661,2013,2013-09-27,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,,45.78,61,98
2662,2013,2013-09-28,Seattle Storm,New York Liberty,Climate Pledge Arena,18000,4337.0,42.61,82,64
2663,2013,2013-09-30,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,1000.0,31.16,57,75
2664,2013,2013-09-30,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,3623.0,53.13,67,91
2665,2013,2013-10-02,New York Liberty,Chicago Sky,Barclays Center,17000,5898.0,43.87,78,73
2666,2013,2013-10-04,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000,10522.0,55.15,88,62
2667,2013,2013-10-03,Washington Mystics,Minnesota Lynx,Entertainment & Sports Arena,4200,1363.0,47.88,73,69
2668,2013,2013-10-06,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,10000,3983.0,51.44,70,66
2669,2013,2013-10-06,Dallas Wings,Minnesota Lynx,College Park Center,7000,3785.0,58.51,64,96
2670,2013,2013-10-06,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000,11162.0,55.2,77,86
2671,2013,2013-10-08,Dallas Wings,New York Liberty,College Park Center,7000,2813.0,51.37,61,78
2672,2013,2013-10-08,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000,3660.0,42.2,69,62
2673,2013,2013-10-10,Golden State Valkyries,Dallas Wings,Chase Center,18000,7781.0,44.04,83,63
2674,2013,2013-10-12,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000,9746.0,42.83,97,74
2675,2013,2013-10-12,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000,6374.0,49.55,67,66
2676,2013,2013-10-14,Minnesota Lynx,Washington Mystics,Target Center,18000,6481.0,41.22,83,99
2677,2013,2013-10-15,Dallas Wings,Connecticut Sun,College Park Center,7000,3948.0,39.66,76,81
2678,2013,2013-10-15,Dallas Wings,Los Angeles Sparks,College Park Center,7000,1000.0,50.48,68,82
2679,2013,2013-10-18,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,3946.0,49.59,77,64
2680,2013,2013-10-19,Los Angeles Sparks,Washington Mystics,Crypto.com Arena,19000,11990.0,59.49,70,70
2681,2013,2013-10-20,Golden State Valkyries,Atlanta Dream,Chase Center,18000,3765.0,48.42,74,84
2682,2013,2013-10-21,Minnesota Lynx,Phoenix Mercury,Target Center,18000,5071.0,39.89,84,66
2683,2013,2013-10-22,Atlanta Dream,Golden State Valkyries,Gateway Center Arena,8500,3735.0,42.76,73,78
2684,2013,2013-10-23,Minnesota Lynx,Indiana Fever,Target Center,18000,9068.0,44.21,76,66
2685,2013,2013-10-22,Minnesota Lynx,Las Vegas Aces,Target Center,18000,6630.0,50.85,68,77
2686,2013,2013-10-24,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,13117.0,62.4,78,83
2687,2013,2013-10-26,Golden State Valkyries,Chicago Sky,Chase Center,18000,8958.0,56.59,83,62
2688,2013,2013-10-28,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500,4142.0,43.68,60,81
2689,2013,2013-10-28,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,1283.0,44.1,77,68
2690,2013,2013-10-28,Los Angeles Sparks,New York Liberty,Crypto.com Arena,19000,4356.0,47.1,101,72
2691,2013,2013-10-31,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,9385.0,45.2,77,74
2692,2013,2013-10-31,Seattle Storm,New York Liberty,Climate Pledge Arena,18000,10184.0,58.04,81,60
2693,2013,2013-10-31,Golden State Valkyries,Dallas Wings,Chase Center,18000,5977.0,47.25,76,70
2694,2013,2013-11-02,New York Liberty,Atlanta Dream,Barclays Center,17000,10657.0,53.98,68,74
2695,2013,2013-11-04,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000,7102.0,32.59,71,87
2696,2013,2013-11-05,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,2380.0,28.17,72,76
2697,2013,2013-11-04,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000,7818.0,43.82,97,60
2698,2013,2013-11-05,Seattle Storm,Los Angeles Sparks,Climate Pledge Arena,18000,3850.0,31.09,80,81
2699,2013,2013-11-09,Connecticut Sun,Indiana Fever,Mohegan Sun Arena,10000,2664.0,40.4,77,75
2700,2013,2013-11-09,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200,1119.0,47.06,69,75
2701,2013,2013-11-11,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000,5798.0,37.43,89,59
2702,2013,2013-11-12,Los Angeles Sparks,Indiana Fever,Crypto.com Arena,19000,11956.0,46.1,71,75
2703,2013,2013-11-11,Las Vegas Aces,Atlanta Dream,Michelob ULTRA Arena,12000,5387.0,58.07,96,85
2704,2013,2013-11-13,Indiana Fever,Connecticut Sun,Gainbridge Fieldhouse,20000,6813.0,27.14,71,82
2705,2013,2013-11-13,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500,6215.0,55.28,71,75
2706,2013,2013-11-15,Minnesota Lynx,Connecticut Sun,Target Center,18000,4686.0,31.0,65,68
2707,2013,2013-11-17,Dallas Wings,Indiana Fever,College Park Center,7000,3334.0,35.68,70,82
2708,2013,2013-11-17,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,6811.0,42.46,87,87
2709,2013,2013-11-19,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,10977.0,61.5,71,71
2710,2013,2013-11-20,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500,4068.0,51.42,72,87
2711,2013,2013-11-21,Los Angeles Sparks,Dallas Wings,Crypto.com Arena,19000,,37.63,58,80
2712,2013,2013-11-22,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500,4648.0,50.76,66,74
2713,2013,2013-11-24,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000,11009.0,52.43,73,72
2714,2013,2013-11-25,Connecticut Sun,Washington Mystics,Mohegan Sun Arena,10000,4709.0,34.48,74,105
2715,2013,2013-11-25,Phoenix Mercury,Seattle Storm,Footprint Center,14000,8293.0,38.99,68,91
2716,2013,2013-11-27,Minnesota Lynx,New York Liberty,Target Center,18000,6289.0,51.97,84,62
2717,2013,2013-11-27,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000,11403.0,65.83,56,86
2718,2013,2013-11-29,Phoenix Mercury,Dallas Wings,Footprint Center,14000,5701.0,67.82,76,57
2719,2013,2013-11-30,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500,5940.0,41.13,76,74
2720,2013,2013-12-01,Chicago Sky,Las Vegas Aces,Wintrust Arena,10000,8920.0,63.4,77,71
2721,2013,2013-12-01,Minnesota Lynx,Connecticut Sun,Target Center,18000,7556.0,27.41,64,85
2722,2013,2013-12-03,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000,5486.0,47.12,77,79
2723,2013,2013-12-04,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000,5427.0,46.48,75,73
2724,2013,2013-12-05,Chicago Sky,Phoenix Mercury,Wintrust Arena,10000,6709.0,68.58,69,74
2725,2013,2013-12-06,Washington Mystics,Phoenix Mercury,Entertainment & Sports Arena,4200,3719.0,49.45,77,75
2726,2013,2013-12-07,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000,6432.0,44.39,62,76
2727,2013,2013-12-07,Seattle Storm,Phoenix Mercury,Climate Pledge Arena,18000,9576.0,44.3,65,91
2728,2013,2013-12-08,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,4370.0,42.38,80,69
2729,2013,2013-12-09,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,1213.0,42.97,81,68
2730,2013,2013-12-11,Minnesota Lynx,New York Liberty,Target Center,18000,,51.97,66,73
2731,2014,2014-05-15,Dallas Wings,Indiana Fever,College Park Center,7000,3110.0,43.41,67,88
2732,2014,2014-05-17,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,9957.0,53.8,85,70
2733,2014,2014-05-19,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000,10241.0,43.69,65,60
2734,2014,2014-05-18,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000,10033.0,59.88,83,68
2735,2014,2014-05-21,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000,3243.0,42.21,82,71
2736,2014,2014-05-21,Washington Mystics,Golden State Valkyries,Entertainment & Sports Arena,4200,1653.0,45.16,78,61
2737,2014,2014-05-21,Golden State Valkyries,Minnesota Lynx,Chase Center,18000,5429.0,32.71,50,80
2738,2014,2014-05-24,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,3260.0,39.22,75,76
2739,2014,2014-05-24,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000,7831.0,48.55,75,82
2740,2014,2014-05-25,Indiana Fever,Dallas Wings,Gainbridge Fieldhouse,20000,8043.0,34.72,81,87
2741,2014,2014-05-26,New York Liberty,Chicago Sky,Barclays Center,17000,,60.01,57,73
2742,2014,2014-05-26,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,4708.0,43.97,75,61
2743,2014,2014-05-28,Phoenix Mercury,Los Angeles Sparks,Footprint Center,14000,,37.93,60,75
2744,2014,2014-05-30,Minnesota Lynx,Seattle Storm,Target Center,18000,9094.0,29.89,77,75
2745,2014,2014-05-30,New York Liberty,Indiana Fever,Barclays Center,17000,12358.0,62.84,79,83
2746,2014,2014-06-01,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000,8315.0,55.75,84,63
2747,2014,2014-06-02,Indiana Fever,Atlanta Dream,Gainbridge Fieldhouse,20000,8919.0,54.78,84,76
2748,2014,2014-06-04,New York Liberty,Minnesota Lynx,Barclays Center,17000,8045.0,41.99,69,68
2749,2014,2014-06-03,Los Angeles Sparks,Chicago Sky,Crypto.com Arena,19000,10936.0,62.65,68,72
2750,2014,2014-06-04,Los Angeles Sparks,Washington Mystics,Crypto.com Arena,19000,8796.0,51.65,94,53
2751,2014,2014-06-06,Phoenix Mercury,New York Liberty,Footprint Center,14000,7940.0,60.43,69,82
2752,2014,2014-06-06,Washington Mystics,Atlanta Dream,Entertainment & Sports Arena,4200,1718.0,43.16,89,75
2753,2014,2014-06-09,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,0,5116.0,45.94,68,72
2754,2014,2014-06-10,Minnesota Lynx,Dallas Wings,Target Center,18000,4548.0,56.53,70,73
2755,2014,2014-06-11,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000,9754.0,45.4,78,79
2756,2014,2014-06-11,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,5444.0,46.77,92,83
2757,2014,2014-06-13,Atlanta Dream,Golden State Valkyries,Gateway Center Arena,8500,3678.0,52.56,61,69
2758,2014,2014-06-15,Atlanta Dream,New York Liberty,Gateway Center Arena,8500,6425.0,59.44,81,91
2759,2014,2014-06-14,Phoenix Mercury,Seattle Storm,Footprint Center,14000,8704.0,42.75,85,77
2760,2014,2014-06-15,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000,7495.0,31.48,72,77
2761,2014,2014-06-18,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,3495.0,57.24,56,65
2762,2014,2014-06-17,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000,4869.0,49.48,64,89
2763,2014,2014-06-18,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000,4729.0,47.7,77,73
2764,2014,2014-06-19,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,9481.0,46.27,71,65
2765,2014,2014-06-20,Golden State Valkyries,Las Vegas Aces,Chase Center,18000,7089.0,42.49,75,69
2766,2014,2014-06-22,Minnesota Lynx,New York Liberty,Target Center,18000,8899.0,38.15,74,81
2767,2014,2014-06-22,Golden State Valkyries,Dallas Wings,Chase Center,18000,8914.0,48.31,59,90
2768,2014,2014-06-25,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,10636.0,52.2,69,70
2769,2014,2014-06-25,Golden State Valkyries,Dallas Wings,Chase Center,18000,7972.0,58.93,81,64
2770,2014,2014-06-28,Indiana Fever,Connecticut Sun,Gainbridge Fieldhouse,20000,6499.0,28.1,56,74
2771,2014,2014-06-29,Dallas Wings,New York Liberty,College Park Center,7000,3076.0,42.33,73,70
2772,2014,2014-06-29,Golden State Valkyries,New York Liberty,Chase Center,18000,10674.0,44.31,72,74
2773,2014,2014-06-30,Connecticut Sun,Dallas Wings,Mohegan Sun Arena,10000,,35.61,63,82
2774,2014,2014-06-30,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000,10048.0,52.64,67,63
2775,2014,2014-07-02,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,4113.0,35.63,82,65
2776,2014,2014-07-02,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000,8505.0,42.67,79,64
2777,2014,2014-07-04,Golden State Valkyries,Phoenix Mercury,Chase Center,18000,7111.0,46.05,67,73
2778,2014,2014-07-04,Seattle Storm,Phoenix Mercury,Climate Pledge Arena,18000,5714.0,48.02,71,72
2779,2014,2014-07-05,Dallas Wings,Minnesota Lynx,College Park Center,7000,5436.0,40.97,84,65
2780,2014,2014-07-08,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,8414.0,51.37,73,62
2781,2014,2014-07-08,Golden State Valkyries,New York Liberty,Chase Center,18000,11800.0,58.3,74,72
2782,2014,2014-07-10,Phoenix Mercury,Indiana Fever,Footprint Center,14000,7399.0,48.24,97,60
2783,2014,2014-07-11,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,6201.0,39.13,70,75
2784,2014,2014-07-13,Minnesota Lynx,Phoenix Mercury,Target Center,18000,8546.0,56.64,61,82
2785,2014,2014-07-14,Phoenix Mercury,Connecticut Sun,Footprint Center,14000,2678.0,40.14,78,63
2786,2014,2014-07-15,Minnesota Lynx,Phoenix Mercury,Target Center,18000,5780.0,59.81,79,61
2787,2014,2014-07-14,Washington Mystics,Dallas Wings,Entertainment & Sports Arena,4200,2318.0,43.62,60,86
2788,2014,2014-07-16,Dallas Wings,Connecticut Sun,College Park Center,7000,2964.0,32.05,77,85
2789,2014,2014-07-18,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000,,52.48,77,77
2790,2014,2014-07-19,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,3657.0,45.39,73,77
2791,2014,2014-07-19,Golden State Valkyries,Washington Mystics,Chase Center,18000,10485.0,50.81,79,72
2792,2014,2014-07-19,Dallas Wings,Golden State Valkyries,College Park Center,7000,4682.0,53.41,65,76
2793,2014,2014-07-20,Washington Mystics,Indiana Fever,Entertainment & Sports Arena,4200,1366.0,51.68,86,64
2794,2014,2014-07-23,Minnesota Lynx,Chicago Sky,Target Center,18000,7661.0,49.86,65,77
