game_id,season,game_date,home_team,away_team,venue,capacity,attendance,fill_rate,censored_by_capacity,min_ticket_price,home_score,away_score,home_win,month,day_of_week,is_weekend,home_rest_days,away_rest_days,rest_diff
2637,2013,2013-09-01,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000.0,3488.0,0.2906666666666667,0,51.96,87.0,77.0,1.0,9,6,1,10,3,7
2636,2013,2013-09-02,Minnesota Lynx,Las Vegas Aces,Target Center,18000.0,6425.0,0.35694444444444445,0,40.45,68.0,79.0,0.0,9,0,0,1,1,0
2638,2013,2013-09-04,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000.0,6502.0,0.5418333333333333,0,59.41,77.0,72.0,1.0,9,2,0,2,10,-8
2639,2013,2013-09-04,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000.0,13495.0,0.67475,0,47.82,86.0,82.0,1.0,9,2,0,6,10,-4
2640,2013,2013-09-05,Dallas Wings,Golden State Valkyries,College Park Center,7000.0,3889.0,0.5555714285714286,0,41.17,73.0,50.0,1.0,9,3,0,10,7,3
2641,2013,2013-09-07,Seattle Storm,Minnesota Lynx,Climate Pledge Arena,18000.0,5683.0,0.31572222222222224,0,31.96,79.0,70.0,1.0,9,5,1,3,5,-2
2642,2013,2013-09-07,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000.0,,,0,60.96,69.0,81.0,0.0,9,5,1,3,3,0
2643,2013,2013-09-09,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000.0,3642.0,0.3642,0,52.99,87.0,83.0,1.0,9,0,0,5,2,3
2644,2013,2013-09-09,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000.0,10391.0,0.5772777777777778,0,46.19,79.0,70.0,1.0,9,0,0,2,10,-8
2645,2013,2013-09-09,Minnesota Lynx,Las Vegas Aces,Target Center,18000.0,7471.0,0.41505555555555557,0,52.07,89.0,80.0,1.0,9,0,0,0,2,-2
2646,2013,2013-09-12,Seattle Storm,New York Liberty,Climate Pledge Arena,18000.0,9213.0,0.5118333333333334,0,50.83,62.0,79.0,0.0,9,3,0,3,10,-7
2647,2013,2013-09-12,Chicago Sky,Washington Mystics,Wintrust Arena,10000.0,5573.0,0.5573,0,48.44,64.0,76.0,0.0,9,3,0,3,10,-7
2648,2013,2013-09-12,Golden State Valkyries,Phoenix Mercury,Chase Center,18000.0,8687.0,0.4826111111111111,0,42.24,73.0,73.0,0.0,9,3,0,7,10,-3
2649,2013,2013-09-14,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000.0,5823.0,0.48525,0,46.12,65.0,70.0,0.0,9,5,1,5,2,3
2650,2013,2013-09-15,Dallas Wings,Las Vegas Aces,College Park Center,7000.0,2884.0,0.412,0,58.5,70.0,74.0,0.0,9,6,1,10,1,9
2651,2013,2013-09-17,Washington Mystics,Minnesota Lynx,Entertainment & Sports Arena,4200.0,1000.0,0.23809523809523808,0,47.02,64.0,62.0,1.0,9,1,0,5,8,-3
2652,2013,2013-09-17,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000.0,3854.0,0.32116666666666666,0,51.03,75.0,79.0,0.0,9,1,0,2,0,2
2653,2013,2013-09-19,New York Liberty,Atlanta Dream,Barclays Center,17000.0,6315.0,0.3714705882352941,0,32.26,84.0,80.0,1.0,9,3,0,7,10,-3
2654,2013,2013-09-21,Chicago Sky,Washington Mystics,Wintrust Arena,10000.0,7731.0,0.7731,0,48.56,94.0,74.0,1.0,9,5,1,9,4,5
2655,2013,2013-09-22,Minnesota Lynx,Seattle Storm,Target Center,18000.0,8430.0,0.4683333333333333,0,21.93,72.0,72.0,0.0,9,6,1,5,10,-5
2656,2013,2013-09-22,Golden State Valkyries,Las Vegas Aces,Chase Center,18000.0,10046.0,0.5581111111111111,0,63.88,65.0,93.0,0.0,9,6,1,10,5,5
2657,2013,2013-09-24,Chicago Sky,Atlanta Dream,Wintrust Arena,10000.0,6055.0,0.6055,0,44.11,89.0,66.0,1.0,9,1,0,3,5,-2
2658,2013,2013-09-25,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000.0,8295.0,0.4608333333333333,0,43.5,68.0,69.0,0.0,9,2,0,3,10,-7
2659,2013,2013-09-25,Minnesota Lynx,Dallas Wings,Target Center,18000.0,7901.0,0.43894444444444447,0,58.71,74.0,80.0,0.0,9,2,0,3,0,3
2660,2013,2013-09-25,Connecticut Sun,Atlanta Dream,Mohegan Sun Arena,10000.0,3807.0,0.3807,0,41.62,68.0,85.0,0.0,9,2,0,10,1,9
2661,2013,2013-09-27,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000.0,,,0,45.78,61.0,98.0,0.0,9,4,0,2,2,0
2662,2013,2013-09-28,Seattle Storm,New York Liberty,Climate Pledge Arena,18000.0,4337.0,0.24094444444444443,0,42.61,82.0,64.0,1.0,9,5,1,3,9,-6
2663,2013,2013-09-30,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000.0,1000.0,0.1,0,31.16,57.0,75.0,0.0,9,0,0,3,3,0
2664,2013,2013-09-30,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000.0,3623.0,0.3623,0,53.13,67.0,91.0,0.0,9,0,0,0,10,-10
2665,2013,2013-10-02,New York Liberty,Chicago Sky,Barclays Center,17000.0,5898.0,0.34694117647058825,0,43.87,78.0,73.0,1.0,10,2,0,4,8,-4
2667,2013,2013-10-03,Washington Mystics,Minnesota Lynx,Entertainment & Sports Arena,4200.0,1363.0,0.32452380952380955,0,47.88,73.0,69.0,1.0,10,3,0,10,3,7
2666,2013,2013-10-04,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000.0,10522.0,0.5845555555555556,0,55.15,88.0,62.0,1.0,10,4,0,6,2,4
2668,2013,2013-10-06,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,10000.0,3983.0,0.3983,0,51.44,70.0,66.0,1.0,10,6,1,6,10,-4
2669,2013,2013-10-06,Dallas Wings,Minnesota Lynx,College Park Center,7000.0,3785.0,0.5407142857142857,0,58.51,64.0,96.0,0.0,10,6,1,10,3,7
2670,2013,2013-10-06,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000.0,11162.0,0.5581,0,55.2,77.0,86.0,0.0,10,6,1,10,0,10
2671,2013,2013-10-08,Dallas Wings,New York Liberty,College Park Center,7000.0,2813.0,0.40185714285714286,0,51.37,61.0,78.0,0.0,10,1,0,2,6,-4
2672,2013,2013-10-08,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000.0,3660.0,0.366,0,42.2,69.0,62.0,1.0,10,1,0,4,10,-6
2673,2013,2013-10-10,Golden State Valkyries,Dallas Wings,Chase Center,18000.0,7781.0,0.43227777777777776,0,44.04,83.0,63.0,1.0,10,3,0,4,2,2
2674,2013,2013-10-12,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000.0,9746.0,0.5129473684210526,0,42.83,97.0,74.0,1.0,10,5,1,4,6,-2
2675,2013,2013-10-12,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000.0,6374.0,0.5311666666666667,0,49.55,67.0,66.0,1.0,10,5,1,10,2,8
2676,2013,2013-10-14,Minnesota Lynx,Washington Mystics,Target Center,18000.0,6481.0,0.3600555555555556,0,41.22,83.0,99.0,0.0,10,0,0,8,10,-2
2677,2013,2013-10-15,Dallas Wings,Connecticut Sun,College Park Center,7000.0,3948.0,0.564,0,39.66,76.0,81.0,0.0,10,1,0,3,3,0
2678,2013,2013-10-15,Dallas Wings,Los Angeles Sparks,College Park Center,7000.0,1000.0,0.14285714285714285,0,50.48,68.0,82.0,0.0,10,1,0,0,3,-3
2679,2013,2013-10-18,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000.0,3946.0,0.3946,0,49.59,77.0,64.0,1.0,10,4,0,3,4,-1
2680,2013,2013-10-19,Los Angeles Sparks,Washington Mystics,Crypto.com Arena,19000.0,11990.0,0.6310526315789474,0,59.49,70.0,70.0,0.0,10,5,1,4,5,-1
2681,2013,2013-10-20,Golden State Valkyries,Atlanta Dream,Chase Center,18000.0,3765.0,0.20916666666666667,0,48.42,74.0,84.0,0.0,10,6,1,10,10,0
2682,2013,2013-10-21,Minnesota Lynx,Phoenix Mercury,Target Center,18000.0,5071.0,0.2817222222222222,0,39.89,84.0,66.0,1.0,10,0,0,3,10,-7
2683,2013,2013-10-22,Atlanta Dream,Golden State Valkyries,Gateway Center Arena,8500.0,3735.0,0.43941176470588234,0,42.76,73.0,78.0,0.0,10,1,0,2,2,0
2685,2013,2013-10-22,Minnesota Lynx,Las Vegas Aces,Target Center,18000.0,6630.0,0.36833333333333335,0,50.85,68.0,77.0,0.0,10,1,0,1,10,-9
2684,2013,2013-10-23,Minnesota Lynx,Indiana Fever,Target Center,18000.0,9068.0,0.5037777777777778,0,44.21,76.0,66.0,1.0,10,2,0,1,10,-9
2686,2013,2013-10-24,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000.0,13117.0,0.65585,0,62.4,78.0,83.0,0.0,10,3,0,1,10,-9
2687,2013,2013-10-26,Golden State Valkyries,Chicago Sky,Chase Center,18000.0,8958.0,0.49766666666666665,0,56.59,83.0,62.0,1.0,10,5,1,4,2,2
2688,2013,2013-10-28,Atlanta Dream,Connecticut Sun,Gateway Center Arena,8500.0,4142.0,0.4872941176470588,0,43.68,60.0,81.0,0.0,10,0,0,6,10,-4
2689,2013,2013-10-28,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200.0,1283.0,0.30547619047619046,0,44.1,77.0,68.0,1.0,10,0,0,9,2,7
2690,2013,2013-10-28,Los Angeles Sparks,New York Liberty,Crypto.com Arena,19000.0,4356.0,0.22926315789473684,0,47.1,101.0,72.0,1.0,10,0,0,9,10,-1
2691,2013,2013-10-31,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000.0,9385.0,0.5213888888888889,0,45.2,77.0,74.0,1.0,10,3,0,10,3,7
2692,2013,2013-10-31,Seattle Storm,New York Liberty,Climate Pledge Arena,18000.0,10184.0,0.5657777777777778,0,58.04,81.0,60.0,1.0,10,3,0,0,3,-3
2693,2013,2013-10-31,Golden State Valkyries,Dallas Wings,Chase Center,18000.0,5977.0,0.33205555555555555,0,47.25,76.0,70.0,1.0,10,3,0,5,10,-5
2694,2013,2013-11-02,New York Liberty,Atlanta Dream,Barclays Center,17000.0,10657.0,0.6268823529411764,0,53.98,68.0,74.0,0.0,11,5,1,2,5,-3
2695,2013,2013-11-04,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000.0,7102.0,0.3551,0,32.59,71.0,87.0,0.0,11,0,0,10,10,0
2697,2013,2013-11-04,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000.0,7818.0,0.43433333333333335,0,43.82,97.0,60.0,1.0,11,0,0,4,2,2
2696,2013,2013-11-05,Chicago Sky,Connecticut Sun,Wintrust Arena,10000.0,2380.0,0.238,0,28.17,72.0,76.0,0.0,11,1,0,8,5,3
2698,2013,2013-11-05,Seattle Storm,Los Angeles Sparks,Climate Pledge Arena,18000.0,3850.0,0.21388888888888888,0,31.09,80.0,81.0,0.0,11,1,0,1,8,-7
2699,2013,2013-11-09,Connecticut Sun,Indiana Fever,Mohegan Sun Arena,10000.0,2664.0,0.2664,0,40.4,77.0,75.0,1.0,11,5,1,4,5,-1
2700,2013,2013-11-09,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200.0,1119.0,0.2664285714285714,0,47.06,69.0,75.0,0.0,11,5,1,10,4,6
2701,2013,2013-11-11,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000.0,5798.0,0.5798,0,37.43,89.0,59.0,1.0,11,0,0,6,6,0
2703,2013,2013-11-11,Las Vegas Aces,Atlanta Dream,Michelob ULTRA Arena,12000.0,5387.0,0.4489166666666667,0,58.07,96.0,85.0,1.0,11,0,0,10,7,3
2702,2013,2013-11-12,Los Angeles Sparks,Indiana Fever,Crypto.com Arena,19000.0,11956.0,0.6292631578947369,0,46.1,71.0,75.0,0.0,11,1,0,1,3,-2
2704,2013,2013-11-13,Indiana Fever,Connecticut Sun,Gainbridge Fieldhouse,20000.0,6813.0,0.34065,0,27.14,71.0,82.0,0.0,11,2,0,1,4,-3
2705,2013,2013-11-13,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500.0,6215.0,0.7311764705882353,0,55.28,71.0,75.0,0.0,11,2,0,2,4,-2
2706,2013,2013-11-15,Minnesota Lynx,Connecticut Sun,Target Center,18000.0,4686.0,0.26033333333333336,0,31.0,65.0,68.0,0.0,11,4,0,10,2,8
2707,2013,2013-11-17,Dallas Wings,Indiana Fever,College Park Center,7000.0,3334.0,0.4762857142857143,0,35.68,70.0,82.0,0.0,11,6,1,10,4,6
2708,2013,2013-11-17,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000.0,6811.0,0.3783888888888889,0,42.46,87.0,87.0,0.0,11,6,1,4,2,2
2709,2013,2013-11-19,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000.0,10977.0,0.54885,0,61.5,71.0,71.0,0.0,11,1,0,2,10,-8
2710,2013,2013-11-20,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500.0,4068.0,0.47858823529411765,0,51.42,72.0,87.0,0.0,11,2,0,7,3,4
2711,2013,2013-11-21,Los Angeles Sparks,Dallas Wings,Crypto.com Arena,19000.0,,,0,37.63,58.0,80.0,0.0,11,3,0,9,1,8
2712,2013,2013-11-22,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500.0,4648.0,0.5468235294117647,0,50.76,66.0,74.0,0.0,11,4,0,2,1,1
2713,2013,2013-11-24,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000.0,11009.0,0.579421052631579,0,52.43,73.0,72.0,1.0,11,6,1,3,7,-4
2714,2013,2013-11-25,Connecticut Sun,Washington Mystics,Mohegan Sun Arena,10000.0,4709.0,0.4709,0,34.48,74.0,105.0,0.0,11,0,0,8,10,-2
2715,2013,2013-11-25,Phoenix Mercury,Seattle Storm,Footprint Center,14000.0,8293.0,0.5923571428571428,0,38.99,68.0,91.0,0.0,11,0,0,6,1,5
2716,2013,2013-11-27,Minnesota Lynx,New York Liberty,Target Center,18000.0,6289.0,0.3493888888888889,0,51.97,84.0,62.0,1.0,11,2,0,10,10,0
2717,2013,2013-11-27,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000.0,11403.0,0.6335,0,65.83,56.0,86.0,0.0,11,2,0,2,10,-8
2718,2013,2013-11-29,Phoenix Mercury,Dallas Wings,Footprint Center,14000.0,5701.0,0.4072142857142857,0,67.82,76.0,57.0,1.0,11,4,0,4,7,-3
2719,2013,2013-11-30,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500.0,5940.0,0.6988235294117647,0,41.13,76.0,74.0,1.0,11,5,1,8,1,7
2720,2013,2013-12-01,Chicago Sky,Las Vegas Aces,Wintrust Arena,10000.0,8920.0,0.892,0,63.4,77.0,71.0,1.0,12,6,1,4,10,-6
2721,2013,2013-12-01,Minnesota Lynx,Connecticut Sun,Target Center,18000.0,7556.0,0.4197777777777778,0,27.41,64.0,85.0,0.0,12,6,1,4,6,-2
2722,2013,2013-12-03,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000.0,5486.0,0.45716666666666667,0,47.12,77.0,79.0,0.0,12,1,0,2,2,0
2723,2013,2013-12-04,Los Angeles Sparks,Golden State Valkyries,Crypto.com Arena,19000.0,5427.0,0.2856315789473684,0,46.48,75.0,73.0,1.0,12,2,0,10,10,0
2724,2013,2013-12-05,Chicago Sky,Phoenix Mercury,Wintrust Arena,10000.0,6709.0,0.6709,0,68.58,69.0,74.0,0.0,12,3,0,4,6,-2
2725,2013,2013-12-06,Washington Mystics,Phoenix Mercury,Entertainment & Sports Arena,4200.0,3719.0,0.8854761904761905,0,49.45,77.0,75.0,1.0,12,4,0,10,1,9
2726,2013,2013-12-07,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000.0,6432.0,0.536,0,44.39,62.0,76.0,0.0,12,5,1,4,3,1
2727,2013,2013-12-07,Seattle Storm,Phoenix Mercury,Climate Pledge Arena,18000.0,9576.0,0.532,0,44.3,65.0,91.0,0.0,12,5,1,10,1,9
2728,2013,2013-12-08,Chicago Sky,Connecticut Sun,Wintrust Arena,10000.0,4370.0,0.437,0,42.38,80.0,69.0,1.0,12,6,1,3,7,-4
2729,2013,2013-12-09,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000.0,1213.0,0.1213,0,42.97,81.0,68.0,1.0,12,0,0,1,10,-9
2730,2013,2013-12-11,Minnesota Lynx,New York Liberty,Target Center,18000.0,,,0,51.97,66.0,73.0,0.0,12,2,0,8,2,6
2731,2014,2014-05-15,Dallas Wings,Indiana Fever,College Park Center,7000.0,3110.0,0.4442857142857143,0,43.41,67.0,88.0,0.0,5,3,0,10,10,0
2732,2014,2014-05-17,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000.0,9957.0,0.49785,0,53.8,85.0,70.0,1.0,5,5,1,2,10,-8
2734,2014,2014-05-18,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000.0,10033.0,0.5573888888888889,0,59.88,83.0,68.0,1.0,5,6,1,10,10,0
2733,2014,2014-05-19,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000.0,10241.0,0.539,0,43.69,65.0,60.0,1.0,5,0,0,10,1,9
2735,2014,2014-05-21,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000.0,3243.0,0.3243,0,42.21,82.0,71.0,1.0,5,2,0,10,10,0
2736,2014,2014-05-21,Washington Mystics,Golden State Valkyries,Entertainment & Sports Arena,4200.0,1653.0,0.39357142857142857,0,45.16,78.0,61.0,1.0,5,2,0,10,10,0
2737,2014,2014-05-21,Golden State Valkyries,Minnesota Lynx,Chase Center,18000.0,5429.0,0.3016111111111111,0,32.71,50.0,80.0,0.0,5,2,0,0,0,0
2738,2014,2014-05-24,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000.0,3260.0,0.326,0,39.22,75.0,76.0,0.0,5,5,1,10,3,7
2739,2014,2014-05-24,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000.0,7831.0,0.6525833333333333,0,48.55,75.0,82.0,0.0,5,5,1,7,5,2
2740,2014,2014-05-25,Indiana Fever,Dallas Wings,Gainbridge Fieldhouse,20000.0,8043.0,0.40215,0,34.72,81.0,87.0,0.0,5,6,1,8,10,-2
2741,2014,2014-05-26,New York Liberty,Chicago Sky,Barclays Center,17000.0,,,0,60.01,57.0,73.0,0.0,5,0,0,10,5,5
2742,2014,2014-05-26,Chicago Sky,Atlanta Dream,Wintrust Arena,10000.0,4708.0,0.4708,0,43.97,75.0,61.0,1.0,5,0,0,0,7,-7
2743,2014,2014-05-28,Phoenix Mercury,Los Angeles Sparks,Footprint Center,14000.0,,,0,37.93,60.0,75.0,0.0,5,2,0,10,4,6
2744,2014,2014-05-30,Minnesota Lynx,Seattle Storm,Target Center,18000.0,9094.0,0.5052222222222222,0,29.89,77.0,75.0,1.0,5,4,0,6,10,-4
2745,2014,2014-05-30,New York Liberty,Indiana Fever,Barclays Center,17000.0,12358.0,0.7269411764705882,0,62.84,79.0,83.0,0.0,5,4,0,4,5,-1
2746,2014,2014-06-01,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000.0,8315.0,0.6929166666666666,0,55.75,84.0,63.0,1.0,6,6,1,8,8,0
2747,2014,2014-06-02,Indiana Fever,Atlanta Dream,Gainbridge Fieldhouse,20000.0,8919.0,0.44595,0,54.78,84.0,76.0,1.0,6,0,0,3,7,-4
2749,2014,2014-06-03,Los Angeles Sparks,Chicago Sky,Crypto.com Arena,19000.0,10936.0,0.5755789473684211,0,62.65,68.0,72.0,0.0,6,1,0,6,8,-2
2748,2014,2014-06-04,New York Liberty,Minnesota Lynx,Barclays Center,17000.0,8045.0,0.47323529411764703,0,41.99,69.0,68.0,1.0,6,2,0,5,5,0
2750,2014,2014-06-04,Los Angeles Sparks,Washington Mystics,Crypto.com Arena,19000.0,8796.0,0.4629473684210526,0,51.65,94.0,53.0,1.0,6,2,0,1,10,-9
2751,2014,2014-06-06,Phoenix Mercury,New York Liberty,Footprint Center,14000.0,7940.0,0.5671428571428572,0,60.43,69.0,82.0,0.0,6,4,0,9,2,7
2752,2014,2014-06-06,Washington Mystics,Atlanta Dream,Entertainment & Sports Arena,4200.0,1718.0,0.40904761904761905,0,43.16,89.0,75.0,1.0,6,4,0,2,4,-2
2753,2014,2014-06-09,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,10000.0,5116.0,0.5116,0,45.94,68.0,72.0,0.0,6,0,0,8,10,-2
2754,2014,2014-06-10,Minnesota Lynx,Dallas Wings,Target Center,18000.0,4548.0,0.25266666666666665,0,56.53,70.0,73.0,0.0,6,1,0,6,10,-4
2755,2014,2014-06-11,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000.0,9754.0,0.5418888888888889,0,45.4,78.0,79.0,0.0,6,2,0,10,10,0
2756,2014,2014-06-11,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000.0,5444.0,0.45366666666666666,0,46.77,92.0,83.0,1.0,6,2,0,0,0,0
2757,2014,2014-06-13,Atlanta Dream,Golden State Valkyries,Gateway Center Arena,8500.0,3678.0,0.43270588235294116,0,52.56,61.0,69.0,0.0,6,4,0,7,4,3
2759,2014,2014-06-14,Phoenix Mercury,Seattle Storm,Footprint Center,14000.0,8704.0,0.6217142857142857,0,42.75,85.0,77.0,1.0,6,5,1,8,3,5
2758,2014,2014-06-15,Atlanta Dream,New York Liberty,Gateway Center Arena,8500.0,6425.0,0.7558823529411764,0,59.44,81.0,91.0,0.0,6,6,1,2,9,-7
2760,2014,2014-06-15,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000.0,7495.0,0.3944736842105263,0,31.48,72.0,77.0,0.0,6,6,1,10,6,4
2762,2014,2014-06-17,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000.0,4869.0,0.2705,0,49.48,64.0,89.0,0.0,6,1,0,3,10,-7
2761,2014,2014-06-18,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500.0,3495.0,0.4111764705882353,0,57.24,56.0,65.0,0.0,6,2,0,3,4,-1
2763,2014,2014-06-18,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000.0,4729.0,0.26272222222222225,0,47.7,77.0,73.0,1.0,6,2,0,1,0,1
2764,2014,2014-06-19,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000.0,9481.0,0.499,0,46.27,71.0,65.0,1.0,6,3,0,4,1,3
2765,2014,2014-06-20,Golden State Valkyries,Las Vegas Aces,Chase Center,18000.0,7089.0,0.3938333333333333,0,42.49,75.0,69.0,1.0,6,4,0,7,9,-2
2766,2014,2014-06-22,Minnesota Lynx,New York Liberty,Target Center,18000.0,8899.0,0.4943888888888889,0,38.15,74.0,81.0,0.0,6,6,1,10,7,3
2767,2014,2014-06-22,Golden State Valkyries,Dallas Wings,Chase Center,18000.0,8914.0,0.49522222222222223,0,48.31,59.0,90.0,0.0,6,6,1,2,10,-8
2768,2014,2014-06-25,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000.0,10636.0,0.5318,0,52.2,69.0,70.0,0.0,6,2,0,10,5,5
2769,2014,2014-06-25,Golden State Valkyries,Dallas Wings,Chase Center,18000.0,7972.0,0.4428888888888889,0,58.93,81.0,64.0,1.0,6,2,0,3,3,0
2770,2014,2014-06-28,Indiana Fever,Connecticut Sun,Gainbridge Fieldhouse,20000.0,6499.0,0.32495,0,28.1,56.0,74.0,0.0,6,5,1,3,10,-7
2771,2014,2014-06-29,Dallas Wings,New York Liberty,College Park Center,7000.0,3076.0,0.43942857142857145,0,42.33,73.0,70.0,1.0,6,6,1,4,7,-3
2772,2014,2014-06-29,Golden State Valkyries,New York Liberty,Chase Center,18000.0,10674.0,0.593,0,44.31,72.0,74.0,0.0,6,6,1,4,0,4
2773,2014,2014-06-30,Connecticut Sun,Dallas Wings,Mohegan Sun Arena,10000.0,,,0,35.61,63.0,82.0,0.0,6,0,0,2,1,1
2774,2014,2014-06-30,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000.0,10048.0,0.5288421052631579,0,52.64,67.0,63.0,1.0,6,0,0,10,5,5
2775,2014,2014-07-02,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000.0,4113.0,0.4113,0,35.63,82.0,65.0,1.0,7,2,0,2,10,-8
2776,2014,2014-07-02,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000.0,8505.0,0.42525,0,42.67,79.0,64.0,1.0,7,2,0,4,2,2
2777,2014,2014-07-04,Golden State Valkyries,Phoenix Mercury,Chase Center,18000.0,7111.0,0.39505555555555555,0,46.05,67.0,73.0,0.0,7,4,0,5,10,-5
2778,2014,2014-07-04,Seattle Storm,Phoenix Mercury,Climate Pledge Arena,18000.0,5714.0,0.3174444444444444,0,48.02,71.0,72.0,0.0,7,4,0,10,0,10
2779,2014,2014-07-05,Dallas Wings,Minnesota Lynx,College Park Center,7000.0,5436.0,0.7765714285714286,0,40.97,84.0,65.0,1.0,7,5,1,5,3,2
2780,2014,2014-07-08,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000.0,8414.0,0.4207,0,51.37,73.0,62.0,1.0,7,1,0,6,8,-2
2781,2014,2014-07-08,Golden State Valkyries,New York Liberty,Chase Center,18000.0,11800.0,0.6555555555555556,0,58.3,74.0,72.0,1.0,7,1,0,4,9,-5
2782,2014,2014-07-10,Phoenix Mercury,Indiana Fever,Footprint Center,14000.0,7399.0,0.5285,0,48.24,97.0,60.0,1.0,7,3,0,6,2,4
2783,2014,2014-07-11,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000.0,6201.0,0.51675,0,39.13,70.0,75.0,0.0,7,4,0,3,7,-4
2784,2014,2014-07-13,Minnesota Lynx,Phoenix Mercury,Target Center,18000.0,8546.0,0.4747777777777778,0,56.64,61.0,82.0,0.0,7,6,1,8,3,5
2785,2014,2014-07-14,Phoenix Mercury,Connecticut Sun,Footprint Center,14000.0,2678.0,0.19128571428571428,0,40.14,78.0,63.0,1.0,7,0,0,1,10,-9
2787,2014,2014-07-14,Washington Mystics,Dallas Wings,Entertainment & Sports Arena,4200.0,2318.0,0.5519047619047619,0,43.62,60.0,86.0,0.0,7,0,0,10,9,1
2786,2014,2014-07-15,Minnesota Lynx,Phoenix Mercury,Target Center,18000.0,5780.0,0.3211111111111111,0,59.81,79.0,61.0,1.0,7,1,0,2,1,1
2788,2014,2014-07-16,Dallas Wings,Connecticut Sun,College Park Center,7000.0,2964.0,0.42342857142857143,0,32.05,77.0,85.0,0.0,7,2,0,2,2,0
2789,2014,2014-07-18,Las Vegas Aces,Los Angeles Sparks,Michelob ULTRA Arena,12000.0,,,0,52.48,77.0,77.0,0.0,7,4,0,7,10,-3
2790,2014,2014-07-19,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000.0,3657.0,0.3657,0,45.39,73.0,77.0,0.0,7,5,1,3,1,2
2791,2014,2014-07-19,Golden State Valkyries,Washington Mystics,Chase Center,18000.0,10485.0,0.5825,0,50.81,79.0,72.0,1.0,7,5,1,10,5,5
2792,2014,2014-07-19,Dallas Wings,Golden State Valkyries,College Park Center,7000.0,4682.0,0.6688571428571428,0,53.41,65.0,76.0,0.0,7,5,1,3,0,3
